id,subject,subject_en,domain,domain_en,name,type,age_range_start,age_range_end,stage,description,evidence,assessment_prompt,cn_standards,source_gap_id,origin
mtc_277,化学,Chemistry,物质的性质与应用,Properties & Applications,常见的盐与化学肥料,CONCEPTUAL,13,15,第四学段(7~9年级),认识常见的盐（氯化钠碳酸钠碳酸氢钠碳酸钙）的性质和用途，了解氮磷钾化肥的种类和作用。,能说出几种常见盐的性质和用途；能区分复合肥氮肥磷肥钾肥；能说明食盐和纯碱的用途,让 {{name}} 说说碳酸氢钠在焙制糕点时的作用，并区分几种常见化肥。,moe-2022-chem:S4.PA.05,G-JH-CHEM-02,cn_only
mtc_278,化学,Chemistry,物质的性质与应用,Properties & Applications,复分解反应发生的条件,CONCEPTUAL,13,15,第四学段(7~9年级),掌握复分解反应发生的条件（生成沉淀气体或水），能判断酸碱盐之间能否发生反应。,能说出复分解反应发生的三个条件；能判断两种物质能否发生复分解反应；能写出典型反应的方程式,给 {{name}} 几组物质，请他判断哪些能发生复分解反应并说明理由。,moe-2022-chem:S4.PA.05,G-JH-CHEM-02,cn_only
mtc_279,化学,Chemistry,物质的性质与应用,Properties & Applications,燃烧与灭火,CONCEPTUAL,12,14,第四学段(7~9年级),理解燃烧的条件（可燃物与氧气接触温度达到着火点）和灭火的原理，了解促进和抑制燃烧的方法。,能说出燃烧的三个条件；能根据燃烧条件说明灭火原理；能解释爆炸和缓慢氧化的区别,让 {{name}} 说说燃烧需要哪些条件，以及油锅着火该怎么灭。,moe-2022-chem:S4.PA.01,G-JH-CHEM-02,cn_only
mtc_280,化学,Chemistry,物质的组成与结构,Composition & Structure,分子和原子,CONCEPTUAL,13,15,第四学段(7~9年级),认识分子和原子是构成物质的基本微粒，理解分子的基本性质和化学变化的微观本质。,能说出分子原子的基本性质；能用分子原子观点解释物理变化和化学变化的区别；能说明原子是化学变化中的最小粒子,让 {{name}} 用分子原子的观点解释水蒸发的本质。,moe-2022-chem:S4.CS.01,G-JH-CHEM-03,cn_only
mtc_281,化学,Chemistry,物质的组成与结构,Composition & Structure,原子的构成与离子,CONCEPTUAL,13,15,第四学段(7~9年级),了解原子的构成（原子核和核外电子）和相对原子质量，理解核外电子排布和离子的形成。,能说出原子的构成；能用原子结构示意图表示原子；能说明离子是怎样形成的,让 {{name}} 说说原子由什么构成，钠原子失去一个电子后变成什么。,moe-2022-chem:S4.CS.01,G-JH-CHEM-03,cn_only
mtc_282,化学,Chemistry,物质的组成与结构,Composition & Structure,元素与元素符号,LANGUAGE,13,15,第四学段(7~9年级),理解元素的概念（质子数相同的一类原子的总称），了解元素符号的意义，能记住常见元素的符号。,能说出元素的定义；能正确书写常见元素的符号；能根据元素种类对物质分类（单质化合物）,让 {{name}} 说明水是由什么元素组成的，写出氢和氧的元素符号。,moe-2022-chem:S4.CS.01,G-JH-CHEM-03,cn_only
mtc_283,化学,Chemistry,物质的组成与结构,Composition & Structure,化学式及其意义,LANGUAGE,13,15,第四学段(7~9年级),理解化学式的含义，能根据化学式说出物质组成，能正确书写常见物质的化学式。,能说出化学式表示的意义；能根据名称写出化学式；能根据化学式计算物质的相对分子质量,让 {{name}} 说出二氧化碳的化学式并解释它表示的意义。,moe-2022-chem:S4.CS.02,G-JH-CHEM-03,cn_only
mtc_284,化学,Chemistry,物质的组成与结构,Composition & Structure,化合价及其应用,PROCEDURAL,13,15,第四学段(7~9年级),理解化合价的含义和规律，能根据化合价书写化学式，能根据化学式求元素的化合价。,能说出常见元素和原子团的化合价；能根据化合价写化学式；能根据化学式求化合价,让 {{name}} 根据化合价写出氧化铝的化学式，并求高锰酸钾中锰的化合价。,moe-2022-chem:S4.CS.02,G-JH-CHEM-03,cn_only
mtc_285,化学,Chemistry,物质的化学变化,Chemical Changes,物理变化与化学变化,CONCEPTUAL,12,13,第四学段(7~9年级),理解物理变化和化学变化的本质区别（是否生成新物质），能判断常见变化属于哪种类型。,能区分物理变化和化学变化；能说出两者的本质区别；能判断具体变化属于哪种类型,给 {{name}} 几个变化（如蜡烛燃烧、水结冰），请他判断是物理变化还是化学变化。,moe-2022-chem:S4.CH.01,G-JH-CHEM-04,cn_only
mtc_286,化学,Chemistry,物质的化学变化,Chemical Changes,质量守恒定律,CONCEPTUAL,13,15,第四学段(7~9年级),理解质量守恒定律（参加化学反应各物质的质量总和等于生成物质量总和），能从微观解释其本质。,能说出质量守恒定律的内容；能用原子分子观点解释守恒的本质；能解释有气体参与时的质量变化,让 {{name}} 解释为什么蜡烛燃烧后剩余固体变少了是否违反质量守恒定律。,moe-2022-chem:S4.CH.01,G-JH-CHEM-04,cn_only
mtc_287,化学,Chemistry,物质的化学变化,Chemical Changes,化学方程式的书写与配平,PROCEDURAL,13,15,第四学段(7~9年级),掌握化学方程式的书写步骤（写配标等），能用最小公倍数法配平化学方程式并注明条件和状态。,能正确写出反应物和生成物的化学式；能用最小公倍数法配平化学方程式；能正确标注反应条件和气体沉淀符号,让 {{name}} 写出碳在氧气中充分燃烧的化学方程式并配平。,moe-2022-chem:S4.CH.01,G-JH-CHEM-04,cn_only
mtc_288,化学,Chemistry,物质的化学变化,Chemical Changes,根据化学方程式的计算,PROCEDURAL,13,15,第四学段(7~9年级),能根据化学方程式，由已知反应物（或生成物）的质量求另一种物质的质量，规范书写计算格式。,能根据化学方程式列出比例关系；能正确进行有关反应物和生成物的质量计算；能规范书写计算步骤,让 {{name}} 计算加热分解多少克高锰酸钾能制取4.8克氧气。,moe-2022-chem:S4.CH.01,G-JH-CHEM-04,cn_only
mtc_289,化学,Chemistry,物质的化学变化,Chemical Changes,化学反应的基本类型,CONCEPTUAL,13,15,第四学段(7~9年级),认识化合反应、分解反应、置换反应和复分解反应四种基本反应类型，能判断给定反应的类型。,能说出四种基本反应类型的特点；能判断具体反应属于哪种类型；能写出各类型的典型反应方程式,给 {{name}} 几个化学方程式，请他判断各属于哪种基本反应类型。,moe-2022-chem:S4.CH.02,G-JH-CHEM-04,cn_only
mtc_290,生物学,Biology,生物体的结构层次,Biological Structure,练习使用显微镜,PROCEDURAL,12,13,第四学段(7~9年级),认识显微镜的各部分结构，掌握显微镜的对光、安放装片和观察的操作步骤，能计算放大倍数。,能说出显微镜各部分名称；能按规范步骤操作显微镜对光并观察；能计算显微镜的放大倍数,让 {{name}} 操作显微镜观察一片装片，说出操作步骤和放大倍数。,moe-2022-bio:S4.BS.01,G-JH-BIO-01,upstream_adapt
mtc_291,生物学,Biology,生物体的结构层次,Biological Structure,观察动植物细胞的基本结构,CONCEPTUAL,12,14,第四学段(7~9年级),认识动植物细胞的基本结构（细胞膜细胞质细胞核，植物还有细胞壁液泡叶绿体），能制作临时装片观察。,能说出动植物细胞结构的异同；能制作洋葱表皮临时装片；能画出显微镜下看到的细胞结构图,让 {{name}} 在显微镜下观察洋葱表皮细胞，画出看到的结构。,moe-2022-bio:S4.BS.01,G-JH-BIO-01,upstream_adapt
mtc_292,生物学,Biology,生物体的结构层次,Biological Structure,细胞的生活,CONCEPTUAL,12,14,第四学段(7~9年级),理解细胞的生活需要物质和能量，细胞核是遗传信息库，能说明细胞怎样通过分裂和生长增殖。,能说出细胞生活需要的物质和能量；能说明细胞核是遗传信息库；能描述细胞分裂的基本过程,让 {{name}} 说说细胞生活需要哪些物质和能量，细胞核有什么作用。,moe-2022-bio:S4.BS.01,G-JH-BIO-01,cn_only
mtc_293,生物学,Biology,生物体的结构层次,Biological Structure,细胞分化形成组织,CONCEPTUAL,12,14,第四学段(7~9年级),理解细胞分化形成组织，认识植物的主要组织和动物的基本组织及其功能。,能说出细胞分化的概念；能说出植物的主要组织；能说出动物的四种基本组织,让 {{name}} 说说人体的四种基本组织分别有什么功能。,moe-2022-bio:S4.BS.02,G-JH-BIO-01,cn_only
mtc_294,生物学,Biology,生物体的结构层次,Biological Structure,动植物体的结构层次,CONCEPTUAL,12,15,第四学段(7~9年级),理解动植物的结构层次：细胞→组织→器官→系统（动物）→生物体，能识别常见器官。,能说出动物体的结构层次；能说出植物体的结构层次；能说明动植物结构层次的异同,让 {{name}} 说明一棵番茄和人体的结构层次有什么相同和不同。,moe-2022-bio:S4.BS.02,G-JH-BIO-01,cn_only
mtc_295,生物学,Biology,生物体的结构层次,Biological Structure,单细胞生物,CONCEPTUAL,12,14,第四学段(7~9年级),认识草履虫等单细胞生物能独立完成生命活动，了解单细胞生物与人类生活的关系。,能说出草履虫的结构和运动方式；能说明单细胞生物能独立完成生命活动；能举例说明单细胞生物的作用,让 {{name}} 说说草履虫这样一个细胞是怎样完成各种生命活动的。,moe-2022-bio:S4.BS.02,G-JH-BIO-01,cn_only
mtc_296,生物学,Biology,生物与环境,Organisms & Environment,环境对生物的影响,CONCEPTUAL,12,13,第四学段(7~9年级),理解生物与环境相互影响，能区分非生物因素和生物因素对生物的影响。,能说出影响生物的非生物因素；能区分生物因素中的捕食竞争共生关系；能说明生物对环境的适应和影响,让 {{name}} 举例说明阳光温度水等非生物因素怎样影响生物的生活。,moe-2022-bio:S4.BE.01,G-JH-BIO-03,cn_only
mtc_297,生物学,Biology,生物与环境,Organisms & Environment,生态系统的组成,CONCEPTUAL,12,14,第四学段(7~9年级),理解生态系统的组成（生物部分和非生物部分），认识生产者消费者分解者及其作用。,能说出生态系统的组成；能区分生产者消费者和分解者；能说明生态系统各成分的作用,让 {{name}} 说说一个森林生态系统由哪些部分组成，各自起什么作用。,moe-2022-bio:S4.BE.01,G-JH-BIO-03,upstream_adapt
mtc_298,生物学,Biology,生物与环境,Organisms & Environment,食物链与食物网,CONCEPTUAL,12,15,第四学段(7~9年级),掌握食物链的正确书写方法（从生产者开始箭头指向捕食者），理解食物网中生物数量的相互影响。,能正确书写一条食物链；能解读食物网中生物的关系；能分析某生物数量变化对其他生物的影响,让 {{name}} 分析草→兔→狐这条食物链中各种生物数量变化的关系。,moe-2022-bio:S4.BE.01,G-JH-BIO-03,upstream_adapt
mtc_299,生物学,Biology,生物与环境,Organisms & Environment,生态系统的能量流动与物质循环,CONCEPTUAL,13,15,第四学段(7~9年级),理解生态系统中能量沿着食物链单向流动逐级递减，物质（如碳）在生物与无机环境之间循环。,能说明能量沿着食物链流动的特点；能解释碳循环的过程；能说出有害物质在食物链中富集的现象,让 {{name}} 说说为什么在食物链中越靠后的生物体内有毒物质可能越多。,moe-2022-bio:S4.BE.01,G-JH-BIO-03,cn_only
mtc_300,生物学,Biology,生物与环境,Organisms & Environment,生物圈是最大的生态系统,META,12,15,第四学段(7~9年级),认识生物圈是最大的生态系统，了解各种生态系统的特点和它们之间的联系，树立保护环境的意识。,能说出生物圈的范围；能列举几种常见的生态系统类型；能说明保护生物圈的意义,让 {{name}} 说说生物圈包括哪些范围，为什么说生物圈是一个统一的整体。,moe-2022-bio:S4.BE.01,G-JH-BIO-03,cn_only
mtc_301,生物学,Biology,生物的多样性,Biodiversity,植物的主要类群,CONCEPTUAL,12,14,第四学段(7~9年级),认识藻类苔藓蕨类和种子植物（裸子被子）的主要特征和与人类的关系。,能说出几大类植物的主要特征；能区分裸子植物和被子植物；能举例说明植物与人类的关系,让 {{name}} 说说藻类苔藓蕨类和种子植物各有什么特点。,moe-2022-bio:S4.BD.01,G-JH-BIO-02,cn_only
mtc_302,生物学,Biology,生物的多样性,Biodiversity,动物的主要类群,CONCEPTUAL,12,15,第四学段(7~9年级),认识无脊椎动物（腔肠环节节肢等）和脊椎动物（鱼两栖鸟爬行哺乳）的主要特征。,能说出无脊椎动物和脊椎动物的主要类群；能说出脊椎动物五纲的主要特征；能根据特征判断动物的类群,让 {{name}} 说说鱼类和哺乳动物各有什么适应环境的特点。,moe-2022-bio:S4.BD.01,G-JH-BIO-02,cn_only
mtc_303,生物学,Biology,生物的多样性,Biodiversity,细菌真菌和病毒,CONCEPTUAL,12,15,第四学段(7~9年级),认识细菌真菌和病毒的结构特点和生活方式，了解微生物在自然界和人类生活中的作用。,能说出细菌真菌病毒的结构特点；能区分细菌和真菌的营养方式；能举例说明微生物的作用和危害,让 {{name}} 比较细菌和真菌在结构和大小上的区别，说说它们有什么用处。,moe-2022-bio:S4.BD.01,G-JH-BIO-02,cn_only
